genre,rating,Sum of release_year,runtime,title
"Comedies, Dramas, Independent Movies",TV-MA,2018,100 min,Alex Strangelove
"Comedies, Dramas, Independent Movies",TV-MA,2020,101 min,Axone
"Comedies, Dramas, Independent Movies",TV-MA,2019,101 min,Chopsticks
"Comedies, Dramas, Independent Movies",TV-MA,2012,103 min,Buddies
"Comedies, Dramas, Independent Movies",TV-MA,1998,103 min,Edge of Seventeen
"Comedies, Dramas, Independent Movies",TV-MA,2019,105 min,4L
"Comedies, Dramas, Independent Movies",TV-MA,2015,105 min,For Here or to Go?
"Comedies, Dramas, Independent Movies",TV-MA,2011,106 min,Shor In the City
"Comedies, Dramas, Independent Movies",TV-MA,2010,109 min,Peepli Live
"Comedies, Dramas, Independent Movies",TV-MA,2016,110 min,CRD
"Comedies, Dramas, Independent Movies",TV-MA,2009,111 min,My Suicide
"Comedies, Dramas, Independent Movies",TV-MA,2017,113 min,The Meyerowitz Stories (New and Selected)
"Comedies, Dramas, Independent Movies",TV-MA,2018,136 min,"Sincerely Yours, Dhaka"
"Comedies, Dramas, Independent Movies",TV-MA,2020,137 min,Uma Maheswara Ugra Roopasya
"Comedies, Dramas, Independent Movies",TV-MA,2017,33 min,Fanatyk
"Comedies, Dramas, Independent Movies",TV-MA,2019,75 min,Good Kisser
"Comedies, Dramas, Independent Movies",TV-MA,2020,84 min,Banana Split
"Comedies, Dramas, Independent Movies",TV-MA,2015,85 min,Manson Family Vacation
"Comedies, Dramas, Independent Movies",TV-MA,2016,86 min,Chronically Metropolitan
"Comedies, Dramas, Independent Movies",TV-MA,1990,88 min,"Escape from the ""Liberty"" Cinema"
"Comedies, Dramas, Independent Movies",TV-MA,2016,89 min,Little Boxes
"Comedies, Dramas, Independent Movies",TV-MA,2019,89 min,Paddleton
"Comedies, Dramas, Independent Movies",TV-MA,2018,91 min,Freak Show
"Comedies, Dramas, Independent Movies",TV-MA,2016,91 min,Operator
"Comedies, Dramas, Independent Movies",TV-MA,2018,91 min,Right Here Right Now
"Comedies, Dramas, Independent Movies",TV-MA,2020,92 min,Almost Love
"Comedies, Dramas, Independent Movies",TV-MA,2016,92 min,Rainbow Time
"Comedies, Dramas, Independent Movies",TV-MA,2020,92 min,What Are the Odds?
"Comedies, Dramas, Independent Movies",TV-MA,2017,94 min,Sun Dogs
"Comedies, Dramas, Independent Movies",TV-MA,2019,94 min,The Lost Okoroshi
"Comedies, Dramas, Independent Movies",TV-MA,2015,94 min,We're No Animals
"Comedies, Dramas, Independent Movies",TV-MA,2018,97 min,Dude
"Comedies, Dramas, Independent Movies",TV-MA,2016,97 min,Other People
"Comedies, Dramas, Independent Movies",TV-MA,2016,97 min,The Fundamentals of Caring
"Comedies, Dramas, Independent Movies",TV-MA,2018,98 min,The Land of Steady Habits
"Comedies, Dramas, Independent Movies",TV-PG,1974,104 min,Rajnigandha
"Comedies, Dramas, Independent Movies",TV-PG,2016,107 min,You're Everything To Me
"Comedies, Dramas, Independent Movies",TV-PG,2015,114 min,Dhanak
"Comedies, Dramas, Independent Movies",TV-PG,1982,140 min,Katha
"Comedies, Dramas, Independent Movies",TV-PG,2018,95 min,Lionheart
"Comedies, Dramas, International Movies",NR,2001,106 min,Vizontele
"Comedies, Dramas, International Movies",NR,2004,106 min,Vizontele Tuuba
"Comedies, Dramas, International Movies",NR,2016,95 min,Back and Forth
"Comedies, Dramas, International Movies",PG-13,2002,101 min,About a Boy
"Comedies, Dramas, International Movies",PG-13,1999,112 min,Mansfield Park
"Comedies, Dramas, International Movies",PG-13,2013,122 min,Instructions Not Included
"Comedies, Dramas, International Movies",PG-13,2017,153 min,Mubarakan
"Comedies, Dramas, International Movies",PG-13,2009,164 min,3 Idiots
"Comedies, Dramas, International Movies",PG-13,2016,68 min,My Life as a Zucchini
"Comedies, Dramas, International Movies",R,1999,111 min,"Sexo, Pudor y Lagrimas"
"Comedies, Dramas, International Movies",R,2011,112 min,The Intouchables
"Comedies, Dramas, International Movies",R,2013,123 min,About Time
"Comedies, Dramas, International Movies",R,2001,137 min,Gosford Park
"Comedies, Dramas, International Movies",TV-14,2020,101 min,The Heartbreak Club
"Comedies, Dramas, International Movies",TV-14,2016,101 min,The Wedding Party
"Comedies, Dramas, International Movies",TV-14,2017,102 min,The Bros
"Comedies, Dramas, International Movies",TV-14,2017,102 min,What a Wonderful Family!
"Comedies, Dramas, International Movies",TV-14,2013,104 min,My Only Mother
"Comedies, Dramas, International Movies",TV-14,2013,106 min,Must Be... Love
"Comedies, Dramas, International Movies",TV-14,2019,106 min,Too Handsome to Handle
"Comedies, Dramas, International Movies",TV-14,2013,107 min,Deewana Main Deewana
"Comedies, Dramas, International Movies",TV-14,2010,108 min,The Ant's Scream
"Comedies, Dramas, International Movies",TV-14,2007,109 min,Hattrick
"Comedies, Dramas, International Movies",TV-14,2013,109 min,War Chhod Na Yaar
"Comedies, Dramas, International Movies",TV-14,2017,110 min,Bareilly Ki Barfi
"Comedies, Dramas, International Movies",TV-14,2014,110 min,Chal Bhaag
"Comedies, Dramas, International Movies",TV-14,2019,111 min,Love Is War
"Comedies, Dramas, International Movies",TV-14,2019,112 min,Upstarts
"Comedies, Dramas, International Movies",TV-14,2011,113 min,Arisan 2
"Comedies, Dramas, International Movies",TV-14,2015,114 min,Crazy Beautiful You
"Comedies, Dramas, International Movies",TV-14,2011,114 min,Tanu Weds Manu
"Comedies, Dramas, International Movies",TV-14,2014,114 min,Ungli
"Comedies, Dramas, International Movies",TV-14,2011,115 min,Cinar Agaci
"Comedies, Dramas, International Movies",TV-14,2018,115 min,Sudani from Nigeria
"Comedies, Dramas, International Movies",TV-14,2009,115 min,الف مبروك
"Comedies, Dramas, International Movies",TV-14,2014,116 min,Bobby Jasoos
"Comedies, Dramas, International Movies",TV-14,2006,116 min,Let's Dance
"Comedies, Dramas, International Movies",TV-14,2012,117 min,Bittoo Boss
"Comedies, Dramas, International Movies",TV-14,2018,117 min,Next Enti?
"Comedies, Dramas, International Movies",TV-14,2017,118 min,Chalay Thay Saath
"Comedies, Dramas, International Movies",TV-14,2008,118 min,Oye Lucky! Lucky Oye!
"Comedies, Dramas, International Movies",TV-14,2016,118 min,The Legend of Michael Mishra
"Comedies, Dramas, International Movies",TV-14,2007,119 min,Honeymoon Travels Pvt. Ltd.
"Comedies, Dramas, International Movies",TV-14,2020,119 min,Rose Island
"Comedies, Dramas, International Movies",TV-14,2017,120 min,Can't Help Falling in Love
"Comedies, Dramas, International Movies",TV-14,2019,120 min,Ek Ladki Ko Dekha Toh Aisa Laga
"Comedies, Dramas, International Movies",TV-14,2010,121 min,Chance Pe Dance
"Comedies, Dramas, International Movies",TV-14,2017,121 min,My Ex & Whys
"Comedies, Dramas, International Movies",TV-14,2006,122 min,Anthony Kaun Hai?
"Comedies, Dramas, International Movies",TV-14,2017,122 min,Oru Vishsheshapetta Biryani Kissa
"Comedies, Dramas, International Movies",TV-14,2008,122 min,Sanai Choughade
"Comedies, Dramas, International Movies",TV-14,2006,124 min,Khosla Ka Ghosla
"Comedies, Dramas, International Movies",TV-14,2003,124 min,The Gathering
"Comedies, Dramas, International Movies",TV-14,2013,125 min,Four Sisters and a Wedding
"Comedies, Dramas, International Movies",TV-14,2013,125 min,Time Please
"Comedies, Dramas, International Movies",TV-14,2017,127 min,Sat Shri Akaal England
"Comedies, Dramas, International Movies",TV-14,2008,128 min,EMI: Liya Hai To Chukana Padega
"Comedies, Dramas, International Movies",TV-14,2018,128 min,Truckbhar Swapna
"Comedies, Dramas, International Movies",TV-14,2010,128 min,Tum Milo Toh Sahi
"Comedies, Dramas, International Movies",TV-14,2010,129 min,Chal Dhar Pakad
"Comedies, Dramas, International Movies",TV-14,2019,130 min,Bhangra Paa Le
"Comedies, Dramas, International Movies",TV-14,2007,130 min,Namastey London
"Comedies, Dramas, International Movies",TV-14,2018,130 min,Veerey Ki Wedding
"Comedies, Dramas, International Movies",TV-14,2008,131 min,Welcome to Sajjanpur
"Comedies, Dramas, International Movies",TV-14,2016,132 min,Janaan
"Comedies, Dramas, International Movies",TV-14,2015,132 min,Katti Batti
"Comedies, Dramas, International Movies",TV-14,2006,132 min,Matichya Chuli
"Comedies, Dramas, International Movies",TV-14,2019,132 min,Motichoor Chaknachoor
"Comedies, Dramas, International Movies",TV-14,2010,133 min,Aata Pita
"Comedies, Dramas, International Movies",TV-14,2005,133 min,Kay Dyache Bola
"Comedies, Dramas, International Movies",TV-14,2017,133 min,Thug Life
"Comedies, Dramas, International Movies",TV-14,2015,134 min,Bangistan
"Comedies, Dramas, International Movies",TV-14,2017,134 min,Mahi NRI
"Comedies, Dramas, International Movies",TV-14,2014,135 min,Hasee Toh Phasee
"Comedies, Dramas, International Movies",TV-14,2014,135 min,One by Two
"Comedies, Dramas, International Movies",TV-14,2019,135 min,The Zoya Factor
"Comedies, Dramas, International Movies",TV-14,2017,136 min,Manje Bistre
"Comedies, Dramas, International Movies",TV-14,2018,137 min,Andhadhun
"Comedies, Dramas, International Movies",TV-14,2010,137 min,Irada Pakka
"Comedies, Dramas, International Movies",TV-14,2016,138 min,Kapoor & Sons
"Comedies, Dramas, International Movies",TV-14,2016,138 min,PhotoCopy
"Comedies, Dramas, International Movies",TV-14,2016,138 min,Poshter Girl
"Comedies, Dramas, International Movies",TV-14,2016,139 min,I Am Not Madame Bovary
"Comedies, Dramas, International Movies",TV-14,2019,139 min,Thottappan
"Comedies, Dramas, International Movies",TV-14,2019,140 min,Sur Sapata
"Comedies, Dramas, International Movies",TV-14,2008,142 min,Dostana
"Comedies, Dramas, International Movies",TV-14,2014,142 min,Jatt James Bond
"Comedies, Dramas, International Movies",TV-14,2012,144 min,Barfi!
"Comedies, Dramas, International Movies",TV-14,2013,144 min,Gori Tere Pyaar Mein
"Comedies, Dramas, International Movies",TV-14,2020,144 min,Varane Avashyamund
"Comedies, Dramas, International Movies",TV-14,2017,145 min,Toilet: Ek Prem Katha
"Comedies, Dramas, International Movies",TV-14,2014,146 min,Dedh Ishqiya
"Comedies, Dramas, International Movies",TV-14,2014,146 min,PK
"Comedies, Dramas, International Movies",TV-14,2016,149 min,Dear Zindagi
"Comedies, Dramas, International Movies",TV-14,2011,149 min,Pyaar Ka Punchnama
"Comedies, Dramas, International Movies",TV-14,1994,151 min,Kabhi Haan Kabhi Naa
"Comedies, Dramas, International Movies",TV-14,2005,154 min,Ramji Londonwaley
"Comedies, Dramas, International Movies",TV-14,2011,154 min,Zindagi Na Milegi Dobara
"Comedies, Dramas, International Movies",TV-14,1998,155 min,Soldier
"Comedies, Dramas, International Movies",TV-14,2000,159 min,Phir Bhi Dil Hai Hindustani
"Comedies, Dramas, International Movies",TV-14,2018,159 min,Zero
"Comedies, Dramas, International Movies",TV-14,2020,160 min,Kannum Kannum Kollaiyadithaal
"Comedies, Dramas, International Movies",TV-14,1996,163 min,English Babu Desi Mem
"Comedies, Dramas, International Movies",TV-14,1990,165 min,Dil
"Comedies, Dramas, International Movies",TV-14,1998,165 min,Duplicate
"Comedies, Dramas, International Movies",TV-14,2007,169 min,Om Shanti Om
"Comedies, Dramas, International Movies",TV-14,1981,177 min,Bye Bye London
"Comedies, Dramas, International Movies",TV-14,2001,185 min,Dil Chahta Hai
"Comedies, Dramas, International Movies",TV-14,1998,185 min,Kuch Kuch Hota Hai
"Comedies, Dramas, International Movies",TV-14,2003,187 min,Kal Ho Naa Ho
"Comedies, Dramas, International Movies",TV-14,1984,230 min,Raya and Sakina
"Comedies, Dramas, International Movies",TV-14,1979,237 min,No Longer kids
"Comedies, Dramas, International Movies",TV-14,1973,253 min,The School of Mischief
"Comedies, Dramas, International Movies",TV-14,2008,75 min,Because of Soccer
"Comedies, Dramas, International Movies",TV-14,2020,83 min,An Unremarkable Christmas
"Comedies, Dramas, International Movies",TV-14,2016,83 min,Blessed Benefit
"Comedies, Dramas, International Movies",TV-14,2017,84 min,Kita Kita
"Comedies, Dramas, International Movies",TV-14,1984,86 min,Mr. Virgin
"Comedies, Dramas, International Movies",TV-14,2018,87 min,Are We Done Yet?
"Comedies, Dramas, International Movies",TV-14,2018,88 min,King of Peking
"Comedies, Dramas, International Movies",TV-14,2018,89 min,Penalty Kick
"Comedies, Dramas, International Movies",TV-14,2015,92 min,Jackpot
"Comedies, Dramas, International Movies",TV-14,2018,92 min,Moms at War
"Comedies, Dramas, International Movies",TV-14,2015,92 min,Warehoused
"Comedies, Dramas, International Movies",TV-14,2016,92 min,Wives on Strike
"Comedies, Dramas, International Movies",TV-14,2019,93 min,Kandasamys: The Wedding
"Comedies, Dramas, International Movies",TV-14,2019,93 min,Watchman
"Comedies, Dramas, International Movies",TV-14,2012,94 min,Material
"Comedies, Dramas, International Movies",TV-14,2016,94 min,The African Doctor
"Comedies, Dramas, International Movies",TV-14,2010,96 min,Three-Quarters Decent
"Comedies, Dramas, International Movies",TV-14,2012,97 min,10 jours en or
"Comedies, Dramas, International Movies",TV-14,2012,97 min,Fatso
"Comedies, Dramas, International Movies",TV-14,2018,98 min,Baby Mamas
"Comedies, Dramas, International Movies",TV-14,2015,98 min,Hayat Öpücügü
"Comedies, Dramas, International Movies",TV-G,2018,107 min,Three Words to Forever
"Comedies, Dramas, International Movies",TV-MA,2018,100 min,Brij Mohan Amar Rahe
"Comedies, Dramas, International Movies",TV-MA,2018,100 min,Dear Ex
"Comedies, Dramas, International Movies",TV-MA,2012,100 min,Kurtulus Son Durak
"Comedies, Dramas, International Movies",TV-MA,2012,100 min,My Horrible Grandma
"Comedies, Dramas, International Movies",TV-MA,2019,100 min,Seventeen
"Comedies, Dramas, International Movies",TV-MA,2013,101 min,Ghadi
"Comedies, Dramas, International Movies",TV-MA,2006,102 min,Beynelmilel
"Comedies, Dramas, International Movies",TV-MA,2001,102 min,Bollywood Calling
"Comedies, Dramas, International Movies",TV-MA,2020,102 min,"Live Twice, Love Once"
"Comedies, Dramas, International Movies",TV-MA,2010,103 min,Love In A Puff
"Comedies, Dramas, International Movies",TV-MA,2017,104 min,All of You
"Comedies, Dramas, International Movies",TV-MA,2014,104 min,From A to B
"Comedies, Dramas, International Movies",TV-MA,2017,104 min,Potato Potahto
"Comedies, Dramas, International Movies",TV-MA,2018,105 min,Bad Seeds
"Comedies, Dramas, International Movies",TV-MA,2018,108 min,Bombairiya
"Comedies, Dramas, International Movies",TV-MA,2020,109 min,AK vs AK
"Comedies, Dramas, International Movies",TV-MA,2015,109 min,Seoul Searching
"Comedies, Dramas, International Movies",TV-MA,2015,109 min,Very Big Shot
"Comedies, Dramas, International Movies",TV-MA,2020,112 min,Chaman Bahaar
"Comedies, Dramas, International Movies",TV-MA,2020,112 min,Maska
"Comedies, Dramas, International Movies",TV-MA,2019,112 min,School Life
"Comedies, Dramas, International Movies",TV-MA,2016,113 min,The Distinguished Citizen
"Comedies, Dramas, International Movies",TV-MA,2017,114 min,The Motive
"Comedies, Dramas, International Movies",TV-MA,2015,114 min,Un plus une
"Comedies, Dramas, International Movies",TV-MA,2020,115 min,Serious Men
"Comedies, Dramas, International Movies",TV-MA,2018,116 min,No Estoy Loca
"Comedies, Dramas, International Movies",TV-MA,2004,116 min,The President's Barber
"Comedies, Dramas, International Movies",TV-MA,2020,118 min,Fierce
"Comedies, Dramas, International Movies",TV-MA,2006,118 min,Hokkabaz
"Comedies, Dramas, International Movies",TV-MA,2016,118 min,The Third Party
"Comedies, Dramas, International Movies",TV-MA,2016,119 min,#Selfie 69
"Comedies, Dramas, International Movies",TV-MA,2018,119 min,Rajma Chawal
"Comedies, Dramas, International Movies",TV-MA,2017,120 min,Love Off the Cuff
"Comedies, Dramas, International Movies",TV-MA,2018,121 min,Lust Stories
"Comedies, Dramas, International Movies",TV-MA,2019,122 min,Money Trap
"Comedies, Dramas, International Movies",TV-MA,2014,125 min,#Selfie
"Comedies, Dramas, International Movies",TV-MA,2018,125 min,Cake
"Comedies, Dramas, International Movies",TV-MA,2016,127 min,Everything About Her
"Comedies, Dramas, International Movies",TV-MA,2019,128 min,Made in China
"Comedies, Dramas, International Movies",TV-MA,2017,128 min,Muramba
"Comedies, Dramas, International Movies",TV-MA,2017,128 min,Seven Sundays
"Comedies, Dramas, International Movies",TV-MA,2014,131 min,Zed Plus
"Comedies, Dramas, International Movies",TV-MA,2010,132 min,Bittersweet
"Comedies, Dramas, International Movies",TV-MA,2015,136 min,Pyaar Ka Punchnama 2
"Comedies, Dramas, International Movies",TV-MA,2014,138 min,Queen
"Comedies, Dramas, International Movies",TV-MA,2014,143 min,The Perfect Dictatorship
"Comedies, Dramas, International Movies",TV-MA,2019,148 min,The Perfect Picture: Ten Years Later
"Comedies, Dramas, International Movies",TV-MA,2020,150 min,Ludo
"Comedies, Dramas, International Movies",TV-MA,2019,152 min,Manmadhudu 2
"Comedies, Dramas, International Movies",TV-MA,2015,174 min,Dil Dhadakne Do
"Comedies, Dramas, International Movies",TV-MA,2019,176 min,Super Deluxe
"Comedies, Dramas, International Movies",TV-MA,2015,80 min,The Apostate
"Comedies, Dramas, International Movies",TV-MA,2016,81 min,West Coast
"Comedies, Dramas, International Movies",TV-MA,2016,83 min,Me and the Alien
"Comedies, Dramas, International Movies",TV-MA,2014,85 min,An Upper Egyptian
"Comedies, Dramas, International Movies",TV-MA,2019,88 min,Alelí
"Comedies, Dramas, International Movies",TV-MA,2016,88 min,Couples Counseling
"Comedies, Dramas, International Movies",TV-MA,2016,89 min,Acapulco La vida va
"Comedies, Dramas, International Movies",TV-MA,2017,90 min,All The Reasons To Forget
"Comedies, Dramas, International Movies",TV-MA,2018,90 min,Jefe
"Comedies, Dramas, International Movies",TV-MA,2016,91 min,Jag älskar dig: En skilsmässokomedi
"Comedies, Dramas, International Movies",TV-MA,2015,92 min,Amar Akbar & Tony
"Comedies, Dramas, International Movies",TV-MA,2016,92 min,Our Lovers
"Comedies, Dramas, International Movies",TV-MA,2019,93 min,An Easy Girl
"Comedies, Dramas, International Movies",TV-MA,2019,94 min,Bridezilla
